1.618021362003284613e-01,1.929111939673773577e+02,
1.833590346511456415e-01,2.392457643078647891e+02,
1.638292320806065128e-01,1.668672512703228392e+02,
1.851988417581404700e-01,2.073552440187119146e+02,
