4.810659219326464217e-06,3.018167556540564487e-03,-2.017196074823934537e-01,5.020644344162853656e+00,
-2.680681898087384785e-05,3.717640616854899979e-03,-2.967760040635619712e-01,7.604113193264280035e+00,
-1.392243777709235592e-04,6.459961543606711036e-03,-3.885910392892982790e-01,1.003970351947053175e+01,
-8.512491744192899321e-05,8.806069289756957713e-03,-4.976808554831378961e-01,1.254430669376803387e+01,
-4.176128534382853052e-05,1.049493542816006507e-02,-5.991748187019393379e-01,1.500692081638050901e+01,
2.078853630970458783e-05,1.247115981992982965e-02,-7.059043735681953535e-01,1.745535752128924756e+01,
-8.317489811214769416e-05,9.979534728804145480e-03,-7.817905743213571235e-01,2.014602873519193693e+01,
-1.546879346806128601e-04,1.119330052065026400e-02,-8.569562282874194636e-01,2.256374167584957746e+01,
