-5.281100041066982007e-04,9.815900792775585429e-03,1.915224939147275596e-01,4.952171204377707525e+00
-3.476451719049161878e-04,7.607197766120803520e-03,2.776363743831127828e-01,7.459802783547342386e+00
3.824137443484071429e-04,9.593077722227210530e-03,3.761043272629013279e-01,9.992031940927155631e+00
-7.147339247268137338e-04,7.861922060573903887e-03,4.666558678881470579e-01,1.251666832579319077e+01
-4.387852036442886280e-04,1.133475752602565098e-02,5.527299500572702140e-01,1.502188173985816988e+01
4.135625072860930917e-04,1.748916710863531940e-02,6.474814966078434875e-01,1.758311364017282230e+01
2.818507529281416481e-03,2.896712791502992906e-02,7.511957887481829355e-01,2.008461662318752161e+01
-1.011681238097066103e-03,3.373791532199791471e-02,8.424997547669073050e-01,2.257566364617028398e+01
