-4.756048084401221706e-12,3.797696033583914532e-07,-5.258959233105362820e-04,3.709852276720049802e-01
6.040897085479147613e-11,-2.382317785293995897e-07,2.255614909465606527e-03,-3.003151161623478060e+00
8.276266000417976087e-11,-2.861437129845104829e-07,2.540337606184731468e-03,-2.749897985190663974e+00
-6.213409738342081705e-12,1.025393520677521494e-06,-2.458001763743715862e-03,3.901332312483318798e+00
-1.602973802524179554e-10,3.240724569196746935e-06,-1.155925781506895143e-02,1.665280958556085622e+01
-5.576048770493303892e-12,1.385893357808292075e-06,-3.084312912139501161e-03,4.597568010360180146e+00
-2.011732662161756398e-10,4.295330478879717410e-06,-1.618093423437072867e-02,2.502518144325551575e+01
-3.121170043180116606e-10,5.992554530654158500e-06,-2.344186391093281904e-02,3.614047036878797314e+01
