5.328959058629316322e-06,3.478866123133249853e-04,2.632611318251642379e-02,4.584598820187344437e+00
6.813745083291542641e-06,4.539630332527772581e-04,3.110705922703319373e-02,5.164149606069966758e+00
1.070989873087488931e-05,5.747692810305657200e-04,3.396443007600848801e-02,5.871781054943597589e+00
1.448398649815190656e-05,7.687602166428902104e-04,3.745132113804088697e-02,6.664481909237015778e+00
1.570434682314828906e-05,8.964435579314252583e-04,4.651505450453152779e-02,7.609438771121846301e+00
