-2.854114516852183674e-10,2.144872181003453551e-06,1.661262130207242019e-02,7.412505822818681622e+01,
-6.948386575625371730e-11,-3.977155448876547676e-07,2.689108433308047205e-02,6.445386035814900083e+01,
3.542906582781158842e-10,-5.878890381242416907e-06,5.175259699908383443e-02,3.686182534721679360e+01,
-3.899065968966386846e-10,3.716422765512122473e-06,1.438867435000439586e-02,1.116648967130701777e+02,
