4195.440478406553, 703.7974683544302
4229.954985446423, 717.6064441887227
4268.61504095309, 734.1772151898732
4304.512983991065, 749.3670886075947
4343.173039497733, 765.9378596087454
4383.216531002505, 783.8895281933256
4420.493150511068, 799.0794016110469
4456.391093549042, 814.2692750287687
4492.2937961145335, 830.8400460299196
4532.337287619306, 848.7917146144995
4575.142891592771, 868.1242807825087
4609.666917687674, 884.6950517836592
4651.09384519055, 904.0276179516685
4688.379983754146, 921.9792865362485
4731.190347255128, 942.6927502876867
4771.238598287417, 962.0253164556962
4812.670285317809, 982.7387802071347
4852.723295877615, 1003.452243958573
4892.781065964936, 1025.5466052934407
4935.600948520951, 1049.0218642117375
4965.988945204089, 1065.5926352128886
4993.6195889460505, 1082.163406214039
5202.270929228999, 1218.872266973533
5236.8092339064515, 1239.5857307249712
5272.735734109525, 1263.060989643268
5304.507166790767, 1281.012658227848
5337.671554525148, 1303.1070195627158
5373.593295200704, 1325.2013808975835
5409.519795403778, 1348.6766398158802
5449.591844073648, 1374.9136939010355
5481.37755533744, 1397.0080552359032
5515.934898124958, 1423.2451093210586
5551.870917383064, 1449.4821634062139
5576.748967711366, 1467.4338319907938
5600.2483415690795, 1485.385500575374
