3802.0363707348242, 3.6006051437216335
3839.0224533165338, 3.6641452344931906
3870.7419221742584, 3.748865355521936
3907.7519620587314, 3.8547655068078654
3955.307208042556, 3.9394856278366106
3992.305269275647, 4.024205748865356
4034.5819228841046, 4.108925869894101
4076.870555143944, 4.214826021180031
4119.159187403783, 4.32072617246596
4161.447819663622, 4.4266263237518935
4219.584207700942, 4.553706505295008
4288.301737791758, 4.723146747352494
4346.438125829078, 4.850226928895612
4399.307900142413, 4.998487140695918
4457.456266831115, 5.14674735249622
4515.604633519816, 5.295007564296522
4568.4744078331505, 5.443267776096821
4621.344182146487, 5.591527987897127
4684.783119861935, 5.760968229954614
4753.512628604133, 5.951588502269285
4832.811300748444, 6.163388804841148
4885.681075061781, 6.3116490166414465
4943.841420401863, 6.481089258698937
5012.57092914406, 6.671709531013612
5076.033824162271, 6.8835098335854745
5155.3324963065825, 7.095310136157334
5229.352576075528, 7.307110438729193
5292.81547109374, 7.518910741301056
5361.556958487319, 7.730711043872912
5446.170158961141, 8.006051437216335
5499.051911925858, 8.175491679273826
5557.2242359173215, 8.366111951588497
5604.8154178552895, 8.514372163388803
