3810.4174338179514, 9.08623298033283
3879.230793119818, 9.425113464447804
3948.0561310730654, 9.78517397881997
4006.312305624199, 10.124054462934946
4064.5445228725694, 10.420574886535551
4128.1032471018325, 10.8018154311649
4186.347443001584, 11.119515885022693
4255.220695560357, 11.5642965204236
4318.755462486857, 11.90317700453858
4382.326165367501, 12.305597579425115
4451.175460623511, 12.708018154311649
4493.571900745782, 13.004538577912253
4557.142603626426, 13.40695915279879
4620.725285158451, 13.83055975794251
4678.993438360966, 14.190620272314673
4726.6924281613665, 14.52950075642965
4779.693967639895, 14.910741301059
4832.683528467043, 15.270801815431161
4885.673089294191, 15.630862329803326
4954.582277807109, 16.139183055975792
5028.794015998155, 16.689863842662632
5092.400654832943, 17.155824508320727
5150.716722640982, 17.60060514372163
5214.32336147577, 18.066565809379725
5267.348858257063, 18.490166414523447
5325.688883367864, 18.977307110438723
5378.714380149157, 19.40090771558245
5431.727898279067, 19.803328290468983
5484.753395060359, 20.226928895612705
5537.790870493032, 20.67170953101361
5580.223246569447, 21.031770045385777
5606.747973611476, 21.26475037821482
